"","Threshold","R.2","In.Sample.Accuracy","Full.Sample.Accuracy"
"88",51,0.54296573955014,0.784209518061571,0.749599452701009
"89",52,0.540449484313083,0.782408500414446,0.74947902942156
"90",53,0.538666679917879,0.781065416741008,0.749684275509054
"91",54,0.537994084715916,0.780744902657753,0.749483152462658
"92",55,0.536390223274463,0.779563589769563,0.749465841351447
"93",60,0.529336088004343,0.774708494326476,0.749025797993415
"94",75,0.50896224745012,0.762149442747236,0.745669130786058
"95",90,0.494626867907984,0.754437387765884,0.742446670757054
"96",105,0.483128263159475,0.748716426400042,0.739676671456467
"97",120,0.475606786423127,0.745160729753333,0.737739620166431
"98",180,0.45741759069932,0.737617764523532,0.732737210419931
"99",240,0.442265185976176,0.73154655254901,0.728053492611873
"100",300,0.42900660111533,0.726276074093651,0.723749465650351
